task_id,domain,split,difficulty,task_pattern,scenario_id,criterion_signature,donespec_signature,mutation_signature
sheet_db_065,sheet_db,test,L3,sheet_dedupe_contact,vector_enablement,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_066,sheet_db,test,L3,sheet_append_forecast,vector_enablement,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_067,sheet_db,test,L3,sheet_update_account,willow_support,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_068,sheet_db,test,L3,sheet_dedupe_contact,willow_support,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_069,sheet_db,test,L3,sheet_append_forecast,willow_support,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_070,sheet_db,test,L3,sheet_update_account,xenon_incident,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_071,sheet_db,test,L3,sheet_dedupe_contact,xenon_incident,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_072,sheet_db,test,L3,sheet_append_forecast,xenon_incident,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_073,sheet_db,test,L3,sheet_update_account,yarrow_forecast,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_074,sheet_db,test,L3,sheet_dedupe_contact,yarrow_forecast,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_075,sheet_db,test,L3,sheet_append_forecast,yarrow_forecast,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_076,sheet_db,test,L3,sheet_update_account,zenith_contract,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_077,sheet_db,test,L3,sheet_dedupe_contact,zenith_contract,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_078,sheet_db,test,L3,sheet_append_forecast,zenith_contract,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_079,sheet_db,test,L3,sheet_update_account,aurora_rollout,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_080,sheet_db,test,L3,sheet_dedupe_contact,aurora_rollout,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_081,sheet_db,test,L3,sheet_append_forecast,aurora_rollout,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_082,sheet_db,test,L3,sheet_update_account,beacon_renewal,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_083,sheet_db,test,L3,sheet_dedupe_contact,beacon_renewal,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_084,sheet_db,test,L3,sheet_append_forecast,beacon_renewal,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_085,sheet_db,test,L3,sheet_update_account,cedar_migration,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
